Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Abstract Method,io.realm.internal.TableOrView.close,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.count,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getBinaryByteArray,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnCount,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnIndex,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnName,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnType,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getDate,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getLink,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getLong,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getMixed,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getMixedType,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getString,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getSubtable,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getSubtableSize,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getTable,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,
Abstract Method,io.realm.internal.TableOrView.isEmpty,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,
Abstract Method,io.realm.internal.TableOrView.isNullLink,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.lowerBoundLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumDate,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumDouble,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumFloat,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumLong,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumDate,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumDouble,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumFloat,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumLong,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.nullifyLink,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.remove,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,1,1,0,7,0,1,1,1,1,0,1,1,1,1,,,,,,0,,7,,,,
Abstract Method,io.realm.internal.TableOrView.removeLast,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.rowToString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.setBinaryByteArray,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.setDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setLink,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setLong,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setMixed,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.setString,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.size,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,
Abstract Method,io.realm.internal.TableOrView.sumDouble,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.sumFloat,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.sumLong,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.toJson,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.toString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.toString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.upperBoundLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.where,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.addColumn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.getSubtableSchema,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.removeColumn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.renameColumn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Class,io.realm.Realm.(Anon_1),1,1,1,1,4,0,3,2,2,5,0,,0,0,,,1,0,1,13,0,0,1,0,,7,0,6,1,5,2,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0.33,1,1,1,1
Class,io.realm.Realm.(Anon_2),1,1,1,1,3,0,3,0,2,4,0,,0,0,,,1,0,1,13,0,0,1,0,,6,0,6,1,5,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1
Class,io.realm.RealmBaseAdapter.RealmBaseAdapter.(Anon_1),1,1,1,1,3,0,3,0,2,1,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1
Class,io.realm.internal.Context,2,2,2,1,8,0,8,0,1,9,0,,0,0,,,8,5,8,20,0,0,1,7,,90,14,71,14,39,5,,,25,48,18,30,,,,,5,5,5,1,1,1,67,0.07,16,16,17,8
Class,io.realm.internal.TightDB.gcOnExit.(Anon_1),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1
Constructor,io.realm.RealmList.RealmList,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,6,1,4,7,5,1,4,5,1,4,1,1,1,1,,,,,,0,,1.17,,,,
Constructor,io.realm.RealmQuery.RealmQuery,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,1,5,0,9,1,5,6,1,5,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.RealmResults.RealmResults,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.RealmResults.RealmResults,,,,,,,,,,,,,,,,,,,,,,,,,10,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.RealmResults.RealmResultsIterator.RealmResultsIterator,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.RealmResults.RealmResultsListIterator.RealmResultsListIterator,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,0,4,2,2,4,1,3,2,2,3,1,,,,,,1,,0,,,,
Constructor,io.realm.internal.Group.Group,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.ReadTransaction.ReadTransaction,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,1,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0.25,,,,
Constructor,io.realm.internal.Row.Row,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.SubtableSchema.SubtableSchema,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.Table.Table,,,,,,,,,,,,,,,,,,,,,,,,,12,9,0,9,1,6,0,7,2,5,7,1,6,2,2,2,1,,,,,,1,,0,,,,
Constructor,io.realm.internal.WriteTransaction.WriteTransaction,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,1,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0.2,,,,
File,AndroidLogger.java,2,2,2,1,6,0,4,1,,,,1,0,1,,14,14,2,14,,0,2,0,12,,123,20,88,35,38,16,,,32,54,25,29,,,,,6,6,7,4,,2,,0.18,22,22,24,17
File,ColumnType.java,4,2,9,2,6,0,6,0,,,,1,1,1,,4,5,13,6,,1,1,0,4,,94,12,62,24,31,20,,,25,33,13,20,,,,,10,3,28,3,,2,,0.32,17,9,36,8
File,Context.java,2,2,2,1,8,0,8,0,,,,1,0,0,,8,8,5,8,,0,0,1,7,,111,17,74,17,39,20,,,28,51,21,30,,,,,5,5,5,1,,1,,0.27,16,16,17,8
File,DebugAndroidLogger.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,13,3,7,4,1,3,,,3,5,4,1,,,,,1,1,1,1,,0,,0.43,1,1,1,1
File,DefineTable.java,1,1,1,1,1,0,1,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,41,8,13,12,0,20,,,9,10,10,0,,,,,1,1,1,1,,0,,1.54,4,4,4,4
File,Group.java,1,1,2,1,4,0,3,0,,,,2,2,0,,41,41,7,43,,2,4,17,20,,326,59,192,61,93,76,,,94,139,55,84,,,,,5,5,6,4,,2,,0.4,46,46,50,30
File,IOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4
File,IllegalMixedTypeException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4
File,ImplicitTransaction.java,1,1,2,1,5,0,5,0,,,,1,0,0,,8,8,1,8,,0,1,1,6,,71,11,45,11,23,16,,,20,32,11,21,,,,,2,2,3,1,,1,,0.36,11,11,12,8
File,JsonUtils.java,3,3,4,2,14,0,6,8,,,,1,2,1,,2,0,0,2,,0,0,0,2,,58,6,21,10,9,31,,,12,18,10,8,,,,,3,3,4,3,,1,,1.48,5,5,7,4
File,LinkView.java,1,1,1,1,2,0,1,0,,,,1,1,0,,24,23,4,24,,0,10,2,12,,99,17,66,32,22,16,,,37,51,32,19,,,,,2,2,2,1,,1,,0.24,13,13,13,12
File,Logger.java,1,1,1,1,1,0,1,0,,,,1,0,0,,10,10,0,10,,0,0,0,10,,17,1,13,12,0,3,,,11,12,12,0,,,,,1,1,1,1,,0,,0.23,10,10,10,10
File,Mixed.java,3,3,3,3,8,0,8,0,,,,1,1,2,,24,23,1,24,,0,0,1,23,,267,30,220,37,143,18,,,94,164,39,125,,,,,15,15,15,15,,3,,0.08,78,70,80,68
File,OutOfMemoryError.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,44,7,16,7,4,21,,,5,10,6,4,,,,,1,1,1,1,,0,,1.31,4,4,4,4
File,ReadTransaction.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,1,4,,1,0,1,2,,38,7,16,8,4,17,,,6,11,7,4,,,,,1,1,1,1,,0,,1.06,4,4,4,4
File,Realm.java,2,2,3,1,16,0,9,6,,,,5,20,13,,73,53,14,73,,9,7,4,53,,1484,135,807,257,478,552,,,395,570,229,341,,,,,22,22,22,4,,4,,0.68,174,174,194,81
File,RealmBaseAdapter.java,2,2,2,1,6,0,5,1,,,,2,0,0,,6,6,3,6,,0,0,0,6,,74,10,44,16,18,21,,,19,29,14,15,,,,,4,4,4,1,,0,,0.48,9,9,9,6
File,RealmChangeListener.java,1,1,1,1,4,0,1,3,,,,1,0,0,,1,1,0,1,,0,0,0,1,,34,4,4,3,0,26,,,2,3,3,0,,,,,1,1,1,1,,0,,6.5,1,1,1,1
File,RealmException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,31,4,9,4,2,18,,,3,6,4,2,,,,,1,1,1,1,,0,,2,2,2,2,2
File,RealmIOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,21,6,15,7,3,0,,,4,9,6,3,,,,,1,1,1,1,,0,,0,4,4,4,4
File,RealmList.java,2,2,3,1,12,0,8,3,,,,1,0,3,,16,16,5,16,,1,2,0,13,,268,23,160,45,89,85,,,73,109,38,71,,,,,5,5,5,3,,2,,0.53,36,36,41,20
File,RealmLog.java,2,2,2,1,5,0,5,0,,,,1,12,8,,12,0,0,12,,0,0,0,12,,107,16,75,24,34,16,,,45,70,34,36,,,,,2,2,2,1,,1,,0.21,24,24,24,12
File,RealmMigration.java,1,1,1,1,7,0,1,6,,,,1,0,0,,1,1,0,1,,0,0,0,1,,34,3,4,3,0,27,,,2,3,3,0,,,,,1,1,1,1,,0,,6.75,1,1,1,1
File,RealmMigrationNeededException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,26,2,9,4,2,15,,,3,6,4,2,,,,,1,1,1,1,,0,,1.67,2,2,2,2
File,RealmObject.java,2,2,2,1,7,0,4,3,,,,1,0,0,,4,4,2,4,,2,0,0,2,,82,13,31,16,8,38,,,16,23,15,8,,,,,3,3,3,1,,1,,1.23,6,6,7,4
File,RealmQuery.java,1,1,2,1,14,0,6,7,,,,1,0,3,,83,83,5,83,,1,3,0,79,,1338,113,530,194,312,696,,,294,410,186,224,,,,,9,9,10,1,,3,,1.31,119,119,126,83
File,RealmResults.java,2,2,2,1,10,0,6,4,,,,3,0,3,,43,43,6,43,,6,2,0,35,,598,67,314,104,169,218,,,139,209,87,122,,,,,10,10,10,1,,3,,0.69,77,69,79,43
File,ReleaseAndroidLogger.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,14,3,7,4,1,4,,,3,5,4,1,,,,,1,1,1,1,,0,,0.57,1,1,1,1
File,Row.java,1,1,1,1,2,0,2,0,,,,1,1,0,,60,59,3,60,,1,1,29,29,,280,75,164,69,62,42,,,88,128,68,60,,,,,3,3,4,1,,1,,0.26,38,38,40,31
File,SharedGroup.java,1,1,1,1,3,0,3,0,,,,2,2,0,,39,39,8,41,,9,18,2,12,,251,49,175,63,85,28,,,89,127,56,71,,,,,3,3,4,1,,2,,0.16,37,37,39,23
File,SharedGroupWithReplication.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,35,5,0,0,0,30,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0
File,SubtableSchema.java,1,1,1,1,3,0,3,0,,,,1,0,0,,9,9,2,9,,1,1,3,4,,74,13,40,18,14,21,,,20,29,15,14,,,,,2,2,2,1,,1,,0.53,8,8,8,6
File,Table.java,1,1,1,1,3,0,2,0,,,,2,1,2,,223,222,6,223,,3,6,102,112,,1452,289,854,343,387,311,,,417,592,274,318,,,,,16,8,16,4,,3,,0.36,179,171,180,123
